item_id,item_name,category,veg_flag,price,combo_group,substitute_group
388,Lime Mint Soda,Beverage,Veg,150.0,beverage,beverage
389,Sweet Lime Juice (Mosambi),Beverage,Veg,150.0,beverage,beverage
390,Watermelon Juice,Beverage,Veg,150.0,beverage,beverage
391,Pineapple Juice,Beverage,Veg,150.0,beverage,beverage
392,Papaya Juice,Beverage,Veg,150.0,beverage,beverage
393,Pomegranate Juice,Beverage,Veg,150.0,beverage,beverage
394,Apple Juice,Beverage,Veg,150.0,beverage,beverage
395,Mango Juice,Beverage,Veg,150.0,beverage,beverage
396,Strawberry Juice,Beverage,Veg,150.0,beverage,beverage
397,Kiwi Juice,Beverage,Veg,150.0,beverage,beverage
398,Lychee Juice,Beverage,Veg,150.0,beverage,beverage
399,Fresh Lime Juice,Beverage,Veg,150.0,beverage,beverage
400,Lime Mint Cooler,Beverage,Veg,150.0,beverage,beverage
401,Carrot Juice,Beverage,Veg,150.0,beverage,beverage
402,Arabian Falooda,Dessert,Veg,150.0,dessert,dessert
403,Mini Falooda,Dessert,Veg,150.0,dessert,dessert
404,Kesar Falooda,Dessert,Veg,150.0,dessert,dessert
405,Rose Falooda,Dessert,Veg,150.0,dessert,dessert
406,Tender Coconut Falooda,Dessert,Veg,150.0,dessert,dessert
407,Royal Falooda (350 ml),Dessert,Veg,150.0,dessert,dessert
408,Zaitoon Special Falooda,Dessert,Veg,150.0,dessert,dessert
409,Chikoo Falooda,Dessert,Veg,150.0,dessert,dessert
410,Mango Falooda,Dessert,Veg,150.0,dessert,dessert
411,Malai Falooda,Dessert,Veg,150.0,dessert,dessert
412,Avocado Cream Falooda,Dessert,Veg,150.0,dessert,dessert
413,Strawberry Mango Smoothie,Beverage,Veg,150.0,beverage,beverage
414,Strawberry Banana Smoothie,Beverage,Veg,150.0,beverage,beverage
415,Choco Banana Smoothie,Beverage,Veg,150.0,beverage,beverage
416,Papaya Milkshake,Beverage,Veg,150.0,beverage,beverage
417,Dates Milkshake,Beverage,Veg,150.0,beverage,beverage
418,Banana Milkshake,Beverage,Veg,150.0,beverage,beverage
419,Apple Milkshake,Beverage,Veg,150.0,beverage,beverage
420,Pomegranate Milkshake,Beverage,Veg,150.0,beverage,beverage
421,Mango Milkshake,Beverage,Veg,150.0,beverage,beverage
422,Strawberry Milkshake,Beverage,Veg,150.0,beverage,beverage
423,Lychee Milkshake,Beverage,Veg,150.0,beverage,beverage
424,Kiwi Milkshake,Beverage,Veg,150.0,beverage,beverage
425,Jughead Special Milkshake,Beverage,Veg,150.0,beverage,beverage
426,Zaitoon Special Milkshake,Beverage,Veg,150.0,beverage,beverage
427,Dry Fruits Milkshake,Beverage,Veg,150.0,beverage,beverage
428,Sapota Milkshake,Beverage,Veg,150.0,beverage,beverage
429,Butter Fruit Milkshake,Beverage,Veg,150.0,beverage,beverage
430,Custard Apple Milkshake,Beverage,Veg,150.0,beverage,beverage
431,Pista Ice cream Milkshake,Dessert,Veg,150.0,dessert,dessert
432,Vanilla Ice cream Milkshake,Dessert,Veg,150.0,dessert,dessert
433,Chocolate Ice cream Milkshake,Dessert,Veg,150.0,dessert,dessert
434,Butterscotch Ice cream Milkshake,Dessert,Veg,150.0,dessert,dessert
435,Blackcurrant Ice cream Milkshake,Dessert,Veg,150.0,dessert,dessert
436,Strawberry Ice cream Milkshake,Dessert,Veg,150.0,dessert,dessert
437,Virgin Mojito,Beverage,Veg,150.0,beverage,beverage
438,Water Melon Mojito,Beverage,Veg,150.0,beverage,beverage
439,Strawberry Mojito,Beverage,Veg,150.0,beverage,beverage
440,Peach Mojito,Beverage,Veg,150.0,beverage,beverage
441,Passion Fruit Mojito,Beverage,Veg,150.0,beverage,beverage
442,Blue Curacao Mojito,Beverage,Veg,150.0,beverage,beverage
443,Iffa Dijaj (Full),Sides,Non-Veg,150.0,sides,sides
444,BBQ Chicken,Sides,Non-Veg,150.0,sides,sides
445,Mutton Raan (whole Leg Piece),Sides,Non-Veg,150.0,sides,sides
446,Samak Meshwi Boneless (Grilled 5 Pcs),Sides,Non-Veg,150.0,sides,sides
447,Tandoori Chicken,Sides,Non-Veg,150.0,sides,sides
448,Afghani Chicken,Sides,Non-Veg,150.0,sides,sides
449,Chicken Tikka,Starter,Non-Veg,150.0,starter,starter
450,Malai Kebab,Starter,Non-Veg,150.0,starter,starter
451,Tangdi Kebab (4 Pcs),Starter,Non-Veg,150.0,starter,starter
452,Special Chicken Gravy,Curry,Non-Veg,150.0,curry,curry
453,Chicken Lollipop,Sides,Non-Veg,150.0,sides,sides
454,Chicken 65,Starter,Non-Veg,150.0,starter,starter
455,Red Dragon Fish,Sides,Non-Veg,150.0,sides,sides
456,Chilli Fish Dry,Sides,Non-Veg,150.0,sides,sides
457,Chilli Prawns Dry,Sides,Non-Veg,150.0,sides,sides
458,Squid Golden Fried,Sides,Non-Veg,150.0,sides,sides
459,Chicken Shanghai Fried Rice,Rice,Non-Veg,150.0,rice,rice
460,Chilli Fish Gravy,Curry,Non-Veg,150.0,curry,curry
461,CHICKEN BIRIYANI 1 PIECE Egg+ Raita + Brinjal,Sides,Egg,150.0,sides,sides
462,CHICKEN FRIED RICE CHILLY CHICKEN GRAVY (Half Portion),Curry,Non-Veg,150.0,curry,curry
463,CHICKEN NOODILS SZECHWAN CHICKEN GRAVY (Half Portion),Curry,Non-Veg,150.0,curry,curry
464,VEG FRIED RICE GOBI MANCHURIANGRAVY(Half Portion),Curry,Veg,150.0,curry,curry
465,VEG NOODLES GOBI CHILLY DRY(Half Portion),Chinese,Veg,150.0,chinese,chinese
466,Iffa Dijaj (Half),Sides,Non-Veg,150.0,sides,sides
467,Shish Tock (Boneless Chicken),Sides,Non-Veg,150.0,sides,sides
468,Clope Meshwi,Sides,Non-Veg,150.0,sides,sides
469,Pinka Dejaj (Chicken),Sides,Non-Veg,150.0,sides,sides
470,Bil Dejaj (Chicken),Sides,Non-Veg,150.0,sides,sides
471,Dejaj Faa (Chicken),Sides,Non-Veg,150.0,sides,sides
472,Dejaj Makli (Chicken),Sides,Non-Veg,150.0,sides,sides
473,Dejaj Meshwi (Chicken),Sides,Non-Veg,150.0,sides,sides
474,Thoum Dejaj (Chicken),Sides,Non-Veg,150.0,sides,sides
475,Broccoli Chicken,Sides,Non-Veg,150.0,sides,sides
476,Pepper BBQ Chicken,Sides,Non-Veg,150.0,sides,sides
477,Grilled Chicken,Sides,Non-Veg,150.0,sides,sides
478,Al Faham Dijaj,Sides,Non-Veg,150.0,sides,sides
479,Laham Nashif (Boneless Mutton Cubes),Sides,Non-Veg,150.0,sides,sides
480,Hummus Nashif (Mutton),Sides,Non-Veg,150.0,sides,sides
481,Laham Makli (Mutton),Sides,Non-Veg,150.0,sides,sides
482,Laham Meshwi (Mutton),Sides,Non-Veg,150.0,sides,sides
483,Mutton Seekh Kabab,Starter,Non-Veg,150.0,starter,starter
484,Seasame Samak (Fish),Sides,Non-Veg,150.0,sides,sides
485,Samak Meshwi Tawa,Sides,Non-Veg,150.0,sides,sides
486,Koji Fish King Biryani,Biryani,Non-Veg,150.0,biryani,biryani
487,Koji Prawns Biryani,Biryani,Non-Veg,150.0,biryani,biryani
488,Koji Rice,Biryani,Non-Veg,150.0,biryani,biryani
489,Chicken Koji Biryani,Biryani,Non-Veg,150.0,biryani,biryani
490,Koji Mutton Biryani,Biryani,Non-Veg,150.0,biryani,biryani
491,Fish Jumbo Biryani,Biryani,Non-Veg,150.0,biryani,biryani
492,Koji Fish Amoor Biryani,Biryani,Non-Veg,150.0,biryani,biryani
493,Arabian Veg Gravy,Curry,Veg,150.0,curry,curry
494,Dejaj Mabatha (Chicken & Potato),Sides,Non-Veg,150.0,sides,sides
495,Laham Mabatha (Mutton & Potato),Sides,Non-Veg,150.0,sides,sides
496,Laham Lubia (Mutton & Kidney Bean),Sides,Non-Veg,150.0,sides,sides
497,Sabnak Bil Laham (Mutton & Palak),Sides,Non-Veg,150.0,sides,sides
498,Laham Sanaya (Mutton & Tom),Sides,Non-Veg,150.0,sides,sides
499,Samak Mabatha (Fish & Potato),Sides,Non-Veg,150.0,sides,sides
500,Grilled Mixed Seafood,Sides,Non-Veg,150.0,sides,sides
501,Special Chicken Shawarma (Kubbus),Sides,Non-Veg,150.0,sides,sides
502,Garlic Chicken Shawarma,Sides,Non-Veg,150.0,sides,sides
503,Sahan Chicken Shawarma,Sides,Non-Veg,150.0,sides,sides
504,Special Chicken Shawarma (Kerala Parotta),Bread,Non-Veg,150.0,bread,bread
505,Boiled Egg (2 Pcs),Sides,Egg,150.0,sides,sides
506,Egg Omelette,Sides,Egg,150.0,sides,sides
507,Masala Egg Omelette,Curry,Egg,150.0,curry,curry
508,Vegetable Cutlet,Sides,Veg,150.0,sides,sides
509,Chicken Fillet,Sides,Non-Veg,150.0,sides,sides
510,Chicken Sausage,Sides,Non-Veg,150.0,sides,sides
511,Chicken Nuggets,Sides,Non-Veg,150.0,sides,sides
512,Finger Fish,Sides,Non-Veg,150.0,sides,sides
513,Veg Burger,Sides,Veg,150.0,sides,sides
514,Veg Cheese Burger,Sides,Veg,150.0,sides,sides
515,Chicken Cheese Burger,Sides,Non-Veg,150.0,sides,sides
516,Chicken Burger,Sides,Non-Veg,150.0,sides,sides
517,Club Chicken Burger,Sides,Non-Veg,150.0,sides,sides
518,Mahara Chicken Burger,Sides,Non-Veg,150.0,sides,sides
519,Royal Chicken Burger,Sides,Non-Veg,150.0,sides,sides
520,Veg Roll,Sides,Veg,150.0,sides,sides
521,Veg Kubbus Roll,Sides,Veg,150.0,sides,sides
522,Bun Paneer Roll,Curry,Veg,150.0,curry,curry
523,Bun Egg Roll,Sides,Egg,150.0,sides,sides
524,Kerala Parotta Egg Roll,Bread,Egg,150.0,bread,bread
525,Bun Omelette Roll,Sides,Non-Veg,150.0,sides,sides
526,Kerala Parotta Omelette Roll,Bread,Non-Veg,150.0,bread,bread
527,Bun Chicken Roll,Sides,Non-Veg,150.0,sides,sides
528,Kerala Parotta Chicken Roll,Bread,Non-Veg,150.0,bread,bread
529,Bun Mutton Roll,Sides,Non-Veg,150.0,sides,sides
530,Kerala Parotta Mutton Roll,Bread,Non-Veg,150.0,bread,bread
531,Kerala Parotta Paneer Roll,Curry,Veg,150.0,curry,curry
532,Cheese Sandwich,Sides,Veg,150.0,sides,sides
533,Tomato Grilled Sandwich,Sides,Veg,150.0,sides,sides
534,Veg Grilled Sandwich,Sides,Veg,150.0,sides,sides
535,Veg Cheese Sandwich,Sides,Veg,150.0,sides,sides
536,Mushroom Sandwich,Sides,Veg,150.0,sides,sides
537,Cheese Capsicum Tomato Sandwich,Sides,Veg,150.0,sides,sides
538,Egg Sandwich,Sides,Egg,150.0,sides,sides
539,Bread Omelette Sandwich,Sides,Non-Veg,150.0,sides,sides
540,Egg Cheese Sandwich,Sides,Egg,150.0,sides,sides
541,Omelette Cheese Sandwich,Sides,Non-Veg,150.0,sides,sides
542,Grilled Chicken Sandwich,Sides,Non-Veg,150.0,sides,sides
543,Chicken Cheese Sandwich,Sides,Non-Veg,150.0,sides,sides
544,Chicken Tikka Sandwich,Starter,Non-Veg,150.0,starter,starter
545,Chicken Mayonnaise Sandwich,Sides,Non-Veg,150.0,sides,sides
546,Prawns Sandwich,Sides,Non-Veg,150.0,sides,sides
547,Chicken Hot Dog Roll (Nakanak),Sides,Non-Veg,150.0,sides,sides
548,Chicken Hot Dog Roll with Cheese,Sides,Non-Veg,150.0,sides,sides
549,Bahrani Club Chicken Sandwich,Sides,Non-Veg,150.0,sides,sides
550,Hot Dog Mutton,Sides,Non-Veg,150.0,sides,sides
551,Saudi Club Mutton Sandwich,Sides,Non-Veg,150.0,sides,sides
552,Veg Tom Yum Soup,Sides,Veg,150.0,sides,sides
553,Sweet corn Veg Soup,Sides,Veg,150.0,sides,sides
554,Veg Jud Corn Soup,Sides,Veg,150.0,sides,sides
555,Cream of Tomato Soup,Sides,Veg,150.0,sides,sides
556,Veg Clear Soup,Sides,Veg,150.0,sides,sides
557,Veg Noodle Soup,Chinese,Veg,150.0,chinese,chinese
558,Dal Soup,Curry,Veg,150.0,curry,curry
559,Baby corn Mushroom Soup,Sides,Veg,150.0,sides,sides
560,Cream of Mushroom Soup,Sides,Veg,150.0,sides,sides
561,BUN SOUP VEG,Sides,Veg,150.0,sides,sides
562,Savoury Dragon Soup,Sides,Veg,150.0,sides,sides
563,Chicken Tom Yum Soup,Sides,Non-Veg,150.0,sides,sides
564,Lung Fung Soup Chicken,Sides,Non-Veg,150.0,sides,sides
565,Chicken Jud Corn Soup,Sides,Non-Veg,150.0,sides,sides
566,Chicken Mushroom Soup,Sides,Non-Veg,150.0,sides,sides
567,Chicken Noodle Soup,Chinese,Non-Veg,150.0,chinese,chinese
568,Sweet corn Chicken Soup,Sides,Non-Veg,150.0,sides,sides
569,Mint Lemon Soup Chicken,Sides,Non-Veg,150.0,sides,sides
570,Chicken Pepper Soup,Sides,Non-Veg,150.0,sides,sides
571,BUN SOUP CHICKEN,Sides,Non-Veg,150.0,sides,sides
572,Mutton Soup,Sides,Non-Veg,150.0,sides,sides
573,Mutton Pepper Soup,Sides,Non-Veg,150.0,sides,sides
574,Mutton Clear Soup,Sides,Non-Veg,150.0,sides,sides
575,Shorba Bharya (creamy),Sides,Non-Veg,150.0,sides,sides
576,Shorba Bahrraya (spicy),Sides,Non-Veg,150.0,sides,sides
577,Tom Yum Seafood Soup,Sides,Non-Veg,150.0,sides,sides
578,Seafood Soup,Sides,Non-Veg,150.0,sides,sides
579,Turshi Pickle Salad,Sides,Veg,150.0,sides,sides
580,Onion Salad,Sides,Veg,150.0,sides,sides
581,Green Salad,Sides,Veg,150.0,sides,sides
582,Special Green Salad,Sides,Veg,150.0,sides,sides
583,Mayonnaise Salad,Sides,Veg,150.0,sides,sides
584,Arabian Salad,Sides,Veg,150.0,sides,sides
585,Mixed Fruit Salad,Sides,Veg,150.0,sides,sides
586,Seashell Healthy Salad,Sides,Veg,150.0,sides,sides
587,Kass Salad,Sides,Veg,150.0,sides,sides
588,Pineapple Salad,Sides,Non-Veg,150.0,sides,sides
589,Veg Macaroni,Sides,Veg,150.0,sides,sides
590,Cheese Macaroni,Sides,Veg,150.0,sides,sides
591,Egg Macaroni,Sides,Egg,150.0,sides,sides
592,Chicken Macaroni,Sides,Non-Veg,150.0,sides,sides
593,Chicken Cheese Macaroni,Sides,Non-Veg,150.0,sides,sides
594,Chicken Schezwan Macaroni,Sides,Non-Veg,150.0,sides,sides
595,Chicken Double Cheese Macaroni,Sides,Non-Veg,150.0,sides,sides
596,Mutton Schezwan Macaroni,Sides,Non-Veg,150.0,sides,sides
597,Mutton Macaroni,Sides,Non-Veg,150.0,sides,sides
598,Prawns Macaroni,Sides,Non-Veg,150.0,sides,sides
599,Mixed Macaroni,Sides,Non-Veg,150.0,sides,sides
600,Fish Fry (king Fish),Starter,Non-Veg,150.0,starter,starter
601,Paneer Tikka,Curry,Veg,150.0,curry,curry
602,Kalmi Kebab (3 Pcs),Starter,Non-Veg,150.0,starter,starter
603,Reshmi Kebab,Starter,Non-Veg,150.0,starter,starter
604,Hariyali Kebab,Starter,Non-Veg,150.0,starter,starter
605,Tandoori Kebab,Starter,Non-Veg,150.0,starter,starter
606,Lehsuni Chicken Kebab,Starter,Non-Veg,150.0,starter,starter
607,Aloo Parotta,Bread,Veg,150.0,bread,bread
608,Kerala Parotta,Bread,Veg,150.0,bread,bread
609,Wheat Parotta,Bread,Veg,150.0,bread,bread
610,Kuboos,Sides,Veg,150.0,sides,sides
611,Tandoori Butter Roti,Bread,Veg,150.0,bread,bread
612,Kashmiri Naan,Bread,Veg,150.0,bread,bread
613,Tandoori Parotta,Bread,Veg,150.0,bread,bread
614,Laccha Parotta,Bread,Veg,150.0,bread,bread
615,Egg Parotta,Bread,Egg,150.0,bread,bread
616,Chapatti,Sides,Veg,150.0,sides,sides
617,Mutton Raan Dum Biriyani,Sides,Non-Veg,150.0,sides,sides
618,Egg Dum Biryani,Biryani,Egg,150.0,biryani,biryani
619,Khushka Rice,Biryani,Veg,150.0,biryani,biryani
620,Chicken Tikka Biryani,Biryani,Non-Veg,150.0,biryani,biryani
621,Mutton Malabar Biryani,Biryani,Non-Veg,150.0,biryani,biryani
622,Biryani Rice(seeraga samba rice),Biryani,Non-Veg,150.0,biryani,biryani
623,Chicken Malabar Biryani with Egg,Biryani,Egg,150.0,biryani,biryani
624,Prawns Biryani (Jeerasamb Rice),Biryani,Non-Veg,150.0,biryani,biryani
625,Fish biriyani(jeerasamb rice),Biryani,Non-Veg,150.0,biryani,biryani
626,Veg Guldasta,Sides,Veg,150.0,sides,sides
627,Aloo Kareena,Sides,Veg,150.0,sides,sides
628,Veg Kareena,Sides,Veg,150.0,sides,sides
629,Sanjha Savera,Sides,Veg,150.0,sides,sides
630,Dum Aloo,Sides,Veg,150.0,sides,sides
631,Aloo Masala,Curry,Veg,150.0,curry,curry
632,Aloo Mattar,Sides,Veg,150.0,sides,sides
633,Green Peas Masala,Curry,Veg,150.0,curry,curry
634,Boiled Veg,Sides,Veg,150.0,sides,sides
635,Veg Makhanwala,Sides,Veg,150.0,sides,sides
636,Mushroom Kadai,Sides,Veg,150.0,sides,sides
637,Malai Kofta,Sides,Veg,150.0,sides,sides
638,Paneer Kofta,Curry,Veg,150.0,curry,curry
639,S.S. Veg Korma,Sides,Veg,150.0,sides,sides
640,Egg Curry,Curry,Egg,150.0,curry,curry
641,Egg Peas Masala,Curry,Egg,150.0,curry,curry
642,Egg Pepper Masala,Curry,Egg,150.0,curry,curry
643,Kandahari Chicken,Sides,Non-Veg,150.0,sides,sides
644,Sakoti Boneless Chicken,Sides,Non-Veg,150.0,sides,sides
645,Irani Boneless Chicken,Sides,Non-Veg,150.0,sides,sides
646,Sigdi Tawa Boneless,Sides,Non-Veg,150.0,sides,sides
647,Chicken Rogan Josh Boneless,Sides,Non-Veg,150.0,sides,sides
648,Murgh Mussallam,Sides,Non-Veg,150.0,sides,sides
649,Chicken Mirchi with Palak,Sides,Non-Veg,150.0,sides,sides
650,Chicken Tawa,Sides,Non-Veg,150.0,sides,sides
651,Chicken Curry,Curry,Non-Veg,150.0,curry,curry
652,Chicken Butter Masala,Curry,Non-Veg,150.0,curry,curry
653,Chicken Korma,Sides,Non-Veg,150.0,sides,sides
654,Chicken Kolhapuri,Sides,Non-Veg,150.0,sides,sides
655,Methi Chicken,Sides,Non-Veg,150.0,sides,sides
656,Chicken Hyderabadi,Sides,Non-Veg,150.0,sides,sides
657,Chicken Chettinad,Sides,Non-Veg,150.0,sides,sides
658,Chicken Chatpata,Sides,Non-Veg,150.0,sides,sides
659,Chicken Adraki,Sides,Non-Veg,150.0,sides,sides
660,Chicken Do Pyaza,Sides,Non-Veg,150.0,sides,sides
661,Chicken Patiala,Sides,Non-Veg,150.0,sides,sides
662,S.S. Chicken Korma,Sides,Non-Veg,150.0,sides,sides
663,Mutton Bhuna Ghost Boneless,Sides,Non-Veg,150.0,sides,sides
664,Mutton Tawa Boneless,Sides,Non-Veg,150.0,sides,sides
665,Sigdi Tawa Mutton,Sides,Non-Veg,150.0,sides,sides
666,Mutton Johrani Boneless,Sides,Non-Veg,150.0,sides,sides
667,Mutton Fry,Starter,Non-Veg,150.0,starter,starter
668,Mutton Chettinad,Sides,Non-Veg,150.0,sides,sides
669,Mutton Hyderabadi,Sides,Non-Veg,150.0,sides,sides
670,Keema Masala,Curry,Non-Veg,150.0,curry,curry
671,Keema Mattar Masala,Curry,Non-Veg,150.0,curry,curry
672,Keema Egg Fry,Starter,Egg,150.0,starter,starter
673,Keema Egg Bhurji,Sides,Egg,150.0,sides,sides
674,Keema Hyderabadi,Sides,Non-Veg,150.0,sides,sides
675,Keema Arabi Dry,Sides,Non-Veg,150.0,sides,sides
676,S.S. Mutton Korma,Sides,Non-Veg,150.0,sides,sides
677,Fish Goa Curry,Curry,Non-Veg,150.0,curry,curry
678,South Indian Fish Curry,Curry,Non-Veg,150.0,curry,curry
679,Mythali Fish Curry,Curry,Non-Veg,150.0,curry,curry
680,Fish Kadai,Sides,Non-Veg,150.0,sides,sides
681,Fish Pepper Masala,Curry,Non-Veg,150.0,curry,curry
682,Fish Chettinad,Sides,Non-Veg,150.0,sides,sides
683,Prawns Malvani,Sides,Non-Veg,150.0,sides,sides
684,Prawns Masala,Curry,Non-Veg,150.0,curry,curry
685,Prawns Chettinad,Sides,Non-Veg,150.0,sides,sides
686,Prawns Kadai,Sides,Non-Veg,150.0,sides,sides
687,Prawns Pepper Masala,Curry,Non-Veg,150.0,curry,curry
688,Crab Pepper Masala,Curry,Non-Veg,150.0,curry,curry
689,Dal Jeera Tadka,Curry,Veg,150.0,curry,curry
690,Dal Gosh,Curry,Veg,150.0,curry,curry
691,Mushroom in Hot Garlic Sauce,Chinese,Veg,150.0,chinese,chinese
692,Paneer Manchurian Dry ( 8 Pcs ),Curry,Veg,150.0,curry,curry
693,Chilli Paneer Dry,Curry,Veg,150.0,curry,curry
694,Jeera Aloo Dry,Chinese,Veg,150.0,chinese,chinese
695,Crispy Fried Potato,Chinese,Veg,150.0,chinese,chinese
696,Schezwan Chilli Baby corn,Chinese,Veg,150.0,chinese,chinese
697,Golden Fried Baby corn,Chinese,Veg,150.0,chinese,chinese
698,Crispy Cauliflower,Chinese,Veg,150.0,chinese,chinese
699,Crispy Veg,Chinese,Veg,150.0,chinese,chinese
700,Gobi Chilli Dry,Chinese,Veg,150.0,chinese,chinese
701,Gobi Manchurian Dry,Chinese,Veg,150.0,chinese,chinese
702,Mushroom Manchurian Dry,Chinese,Veg,150.0,chinese,chinese
703,Singapore Mushroom Dry,Chinese,Veg,150.0,chinese,chinese
704,Schezwan Mushroom Dry,Chinese,Veg,150.0,chinese,chinese
705,Mushroom Chilli Dry,Chinese,Veg,150.0,chinese,chinese
706,Bulgogi Chicken (Thai Style),Chinese,Non-Veg,150.0,chinese,chinese
707,Satay Kai (Thai Style),Chinese,Non-Veg,150.0,chinese,chinese
708,Sangmai Chicken,Chinese,Non-Veg,150.0,chinese,chinese
709,Red Bell Chicken,Chinese,Non-Veg,150.0,chinese,chinese
710,Roasted Hunan Chicken,Chinese,Non-Veg,150.0,chinese,chinese
711,Chicken Dry Fry,Starter,Non-Veg,150.0,starter,starter
712,Drums of Heaven,Chinese,Non-Veg,150.0,chinese,chinese
713,Crispy Chicken,Chinese,Non-Veg,150.0,chinese,chinese
714,Pepper Chicken Sticks,Chinese,Non-Veg,150.0,chinese,chinese
715,Chinese Chicken Sticks,Chinese,Non-Veg,150.0,chinese,chinese
716,Chinese Fried Chicken,Chinese,Non-Veg,150.0,chinese,chinese
717,Chicken Bell Pepper,Chinese,Non-Veg,150.0,chinese,chinese
718,Red Dragon Chicken,Chinese,Non-Veg,150.0,chinese,chinese
719,Chicken Salt & Pepper,Chinese,Non-Veg,150.0,chinese,chinese
720,Satay Chicken in Red Sauce,Chinese,Non-Veg,150.0,chinese,chinese
721,Crunchy Chicken,Chinese,Non-Veg,150.0,chinese,chinese
722,Satay Chicken,Chinese,Non-Veg,150.0,chinese,chinese
723,Chicken Pepper Fry,Starter,Non-Veg,150.0,starter,starter
724,Shredded Chicken (Hakka Style),Chinese,Non-Veg,150.0,chinese,chinese
725,Worcester Sauce Chicken,Chinese,Non-Veg,150.0,chinese,chinese
726,Chicken Green Pepper Dry,Chinese,Non-Veg,150.0,chinese,chinese
727,Red Cooked Chicken,Chinese,Non-Veg,150.0,chinese,chinese
728,Spinach Chicken,Chinese,Non-Veg,150.0,chinese,chinese
729,Hong Kong Chicken,Chinese,Non-Veg,150.0,chinese,chinese
730,Chicken Manchurian Dry,Chinese,Non-Veg,150.0,chinese,chinese
731,Hunan Chicken Dry,Chinese,Non-Veg,150.0,chinese,chinese
732,Schezwan Chicken Dry,Chinese,Non-Veg,150.0,chinese,chinese
733,Singapore Chicken Dry,Chinese,Non-Veg,150.0,chinese,chinese
734,Chilli Chicken Dry,Chinese,Non-Veg,150.0,chinese,chinese
735,Ginger Chicken Dry,Chinese,Non-Veg,150.0,chinese,chinese
736,Garlic Chicken Dry,Chinese,Non-Veg,150.0,chinese,chinese
737,Mutton Chilli Dry,Chinese,Non-Veg,150.0,chinese,chinese
738,Mutton Chilli Gravy,Curry,Non-Veg,150.0,curry,curry
739,Mutton Crispy,Chinese,Non-Veg,150.0,chinese,chinese
740,Crispy Lamb with Oyster Sauce,Chinese,Non-Veg,150.0,chinese,chinese
741,Crab Lollipop,Chinese,Non-Veg,150.0,chinese,chinese
742,Squid Chilly Roast,Chinese,Non-Veg,150.0,chinese,chinese
743,Fish with Cheese,Chinese,Non-Veg,150.0,chinese,chinese
744,Fish Phuket,Chinese,Non-Veg,150.0,chinese,chinese
745,Sliced Fish with Garlic,Chinese,Non-Veg,150.0,chinese,chinese
746,Schezwan Fish Dry,Chinese,Non-Veg,150.0,chinese,chinese
747,Fish Manchurian Dry,Chinese,Non-Veg,150.0,chinese,chinese
748,Ginger Fish Dry,Chinese,Non-Veg,150.0,chinese,chinese
749,Garlic Fish Dry,Chinese,Non-Veg,150.0,chinese,chinese
750,Schezwan Prawns Dry,Chinese,Non-Veg,150.0,chinese,chinese
751,Satay Prawns,Chinese,Non-Veg,150.0,chinese,chinese
752,Prawns Manchurian Dry,Chinese,Non-Veg,150.0,chinese,chinese
753,Ginger Prawns Dry,Chinese,Non-Veg,150.0,chinese,chinese
754,Garlic Prawns Dry,Chinese,Non-Veg,150.0,chinese,chinese
755,Prawns Schezwan Fried Rice,Chinese,Non-Veg,150.0,chinese,chinese
756,Seafood Fried Rice,Chinese,Non-Veg,150.0,chinese,chinese
757,Veg Hakka Noodles,Chinese,Veg,150.0,chinese,chinese
758,Veg Singapore Noodles,Chinese,Veg,150.0,chinese,chinese
759,Egg Hakka Noodles,Chinese,Egg,150.0,chinese,chinese
760,Egg Singapore Noodles,Chinese,Egg,150.0,chinese,chinese
761,Chicken Hakka Noodles,Chinese,Non-Veg,150.0,chinese,chinese
762,Chicken Singapore Noodles,Chinese,Non-Veg,150.0,chinese,chinese
763,Mutton Schezwan Noodles,Chinese,Non-Veg,150.0,chinese,chinese
764,Prawns Schezwan Noodles,Chinese,Non-Veg,150.0,chinese,chinese
765,Paneer Manchurian Gravy,Curry,Veg,150.0,curry,curry
766,Chilli Paneer Gravy,Curry,Veg,150.0,curry,curry
767,Potato in Hot Garlic Sauce,Chinese,Veg,150.0,chinese,chinese
768,Gobi Chilli Gravy,Curry,Veg,150.0,curry,curry
769,Gobi Manchurian Gravy,Curry,Veg,150.0,curry,curry
770,Mushroom Manchurian Gravy,Curry,Veg,150.0,curry,curry
771,Singapore Mushroom Gravy,Curry,Veg,150.0,curry,curry
772,Schezwan Mushroom Gravy,Curry,Veg,150.0,curry,curry
773,Veg Hunan Gravy,Curry,Veg,150.0,curry,curry
774,Mushroom Chilli Gravy,Curry,Veg,150.0,curry,curry
775,Chicken Manchurian Gravy,Curry,Non-Veg,150.0,curry,curry
776,Hunan Chicken Gravy,Curry,Non-Veg,150.0,curry,curry
777,Schezwan Chicken Gravy,Curry,Non-Veg,150.0,curry,curry
778,Singapore Chicken Gravy,Curry,Non-Veg,150.0,curry,curry
779,Chilli Chicken Gravy,Curry,Non-Veg,150.0,curry,curry
780,Ginger Chicken Gravy,Curry,Non-Veg,150.0,curry,curry
781,Garlic Chicken Gravy,Curry,Non-Veg,150.0,curry,curry
782,Fish Manchurian Gravy,Curry,Non-Veg,150.0,curry,curry
